Date,Open,High,Low,Close,Adj Close,Volume
2011-11-23,53.501427,53.69142900000001,52.411429999999996,52.427143,47.166393,107067800.0
2011-11-25,52.631428,53.021427,51.902859,51.938572,46.726845000000004,63690200.0
2011-11-28,53.192856000000006,53.817142000000004,52.904284999999994,53.73143,48.339802,86603300.0
2011-11-29,53.69142900000001,54.118572,52.885715000000005,53.314285,47.964527000000004,93963800.0
2011-11-30,54.470001,54.611427,54.042857999999995,54.599998,49.121216,101484600.0
2011-12-01,54.648571,55.57143000000001,54.39285699999999,55.41857099999999,49.857642999999996,96795300.0
2011-12-02,55.689999,56.232856999999996,55.51142900000001,55.671429,50.08514,94763900.0
2011-12-05,56.212856,56.630001,55.77,56.144287,50.510551,89302500.0
2011-12-06,56.07285699999999,56.375713,55.625713,55.849998,50.245789,70899500.0
2011-12-07,55.704285,55.848572,55.251427,55.584286,50.006741,76186600.0
2011-12-08,55.921429,56.5,55.74714300000001,55.80857099999999,50.208511,94089100.0
2011-12-09,56.121429000000006,56.291428,55.861427,56.23143,50.588943,74248300.0
2011-12-12,55.954285,56.271427,55.635715000000005,55.97714200000001,50.360172,75266800.0
2011-12-13,56.14285699999999,56.485714,55.299999,55.544284999999995,49.970749,84732200.0
2011-12-14,55.242858999999996,55.34,53.954285,54.312858999999996,48.862885,101721900.0
2011-12-15,54.76142900000001,54.82,54.044284999999995,54.134285,48.702248,64050000.0
2011-12-16,54.337143000000005,54.878570999999994,54.224284999999995,54.431427,48.969566,105369600.0
2011-12-19,54.638573,54.978573,54.354286,54.601429,49.122501,58882600.0
2011-12-20,55.394287,56.585712,55.32285699999999,56.564285,50.888405,84303800.0
2011-12-21,56.669998,56.757141000000004,56.001427,56.635715000000005,50.952663,65737000.0
2011-12-22,56.714287,57.01857,56.585712,56.935715,51.222557,50589700.0
2011-12-23,57.098572,57.655716000000005,57.07,57.618572,51.836887,67349800.0
2011-12-27,57.585712,58.44142900000001,57.574287,58.075714000000005,52.248165,66269000.0
2011-12-28,58.127143999999994,58.32143000000001,57.334286,57.52,51.748211,57165500.0
2011-12-29,57.628570999999994,57.950001,57.215714,57.874287,52.066956,53994500.0
2011-12-30,57.644287,58.040001000000004,57.64143000000001,57.85714300000001,52.051525,44915500.0
2012-01-03,58.485714,58.92856999999999,58.42856999999999,58.74714300000001,52.852215,75555200.0
2012-01-04,58.57143000000001,59.240002000000004,58.468571,59.062858999999996,53.136253,65005500.0
2012-01-05,59.278572,59.792857999999995,58.952858,59.718571,53.726177,67817400.0
2012-01-06,59.967144,60.39285699999999,59.888573,60.342856999999995,54.28781899999999,79573200.0
2012-01-09,60.785713,61.10714300000001,60.192856000000006,60.24714300000001,54.20170600000001,98506100.0
2012-01-10,60.844283999999995,60.85714300000001,60.214287,60.462856,54.395779000000005,64549100.0
2012-01-11,60.382858,60.407143000000005,59.901428,60.364284999999995,54.307095,53771200.0
2012-01-12,60.325714000000005,60.414288,59.82143000000001,60.19857,54.158012,53146800.0
2012-01-13,59.957142000000005,60.064285,59.80857099999999,59.972857999999995,53.954944999999995,56505400.0
2012-01-17,60.599998,60.855713,60.422855000000006,60.671429,54.583416,60724300.0
2012-01-18,60.994285999999995,61.352856,60.900002,61.30143,55.150204,69197800.0
2012-01-19,61.450001,61.624287,60.93,61.10714300000001,54.975407,65434600.0
2012-01-20,61.07,61.07143000000001,59.964287,60.042857999999995,54.017918,103493600.0
2012-01-23,60.381428,61.207142000000005,60.328571,61.05857099999999,54.931702,76515600.0
2012-01-24,60.728573,60.728573,59.935715,60.05857099999999,54.032063,136909500.0
2012-01-25,64.91999799999999,64.921425,63.389998999999996,63.80857099999999,57.40576899999999,239578500.0
2012-01-26,64.05143000000001,64.112854,63.305714,63.51857,57.144859,80996300.0
2012-01-27,63.47714200000001,64.068573,63.395714,63.897144,57.485451,74927300.0
2012-01-30,63.672855000000006,64.842857,63.627143999999994,64.715714,58.221874,94835300.0
2012-01-31,65.084282,65.46285999999999,64.724289,65.211426,58.66785,97920900.0
2012-02-01,65.487144,65.57,65.078575,65.16999799999999,58.63058100000001,67511500.0
2012-02-02,65.128571,65.309998,64.854286,65.017143,58.493065,46699100.0
2012-02-03,65.328575,65.714287,65.08000200000001,65.668571,59.079131999999994,71649900.0
2012-02-06,65.482857,66.425713,65.457146,66.281425,59.630486,62353200.0
2012-02-07,66.464287,67.10714,66.36856800000001,66.975716,60.255104,79055900.0
2012-02-08,67.214287,68.112854,67.099998,68.097145,61.264008,101972500.0
2012-02-09,68.68,70.964287,68.65142800000001,70.45285799999999,63.383334999999995,221053700.0
2012-02-10,70.137146,71.08856999999999,69.792854,70.488571,63.41546999999999,157825500.0
2012-02-13,71.361427,71.975716,71.012856,71.800003,64.595322,129304000.0
2012-02-14,72.094284,72.794289,71.714287,72.779999,65.476974,115099600.0
2012-02-15,73.465714,75.184288,70.98428299999999,71.095711,63.961693000000004,376530000.0
2012-02-16,70.214287,72.127144,69.51857,71.744286,64.54518900000001,236138000.0
2012-02-17,71.872856,72.538574,71.471428,71.73143,64.5336,133951300.0
2012-02-21,72.41143000000001,73.550003,72.017143,73.550003,66.16969300000001,151398800.0
2012-02-22,73.29714200000001,73.641426,72.724289,73.291428,65.937065,120825600.0
2012-02-23,73.58285500000001,73.975716,72.785713,73.769997,66.367615,142006900.0
2012-02-24,74.238571,74.699997,74.091431,74.629997,67.141327,103768000.0
2012-02-27,74.47285500000001,75.5,73.754288,75.108574,67.571899,136895500.0
2012-02-28,75.422859,76.487144,75.121429,76.487144,68.812119,150096800.0
2012-02-29,77.36571500000001,78.230003,76.528572,77.49143199999999,69.715645,238002800.0
2012-03-01,78.309998,78.315712,76.96714,77.781425,69.976509,170817500.0
2012-03-02,77.748573,78.114288,77.502853,77.882858,70.06779499999999,107928100.0
2012-03-05,77.91714499999999,78.211426,75.14286,76.165718,68.522949,202281100.0
2012-03-06,74.808571,76.24143199999999,73.745712,75.751427,68.150223,202559700.0
2012-03-07,76.685715,76.825714,74.757141,75.812859,68.20549799999999,199630200.0
2012-03-08,76.38428499999999,77.57,76.017143,77.427139,69.657791,129114300.0
2012-03-09,77.744286,78.248573,77.58714300000001,77.88143199999999,70.066505,104729800.0
2012-03-12,78.425713,78.85714,78.14286,78.85714,70.944305,101820600.0
2012-03-13,79.648575,81.168571,79.39286,81.157143,73.013504,172713800.0
2012-03-14,82.578575,84.959999,82.199997,84.225716,75.774162,354711000.0
2012-03-15,85.658569,85.715714,82.650002,83.65142800000001,75.25750699999999,289929500.0
2012-03-16,83.531425,84.171425,82.571426,83.652855,75.258797,206371900.0
2012-03-19,85.48143,85.96714,84.150002,85.871429,77.254745,225309000.0
2012-03-20,85.644287,86.699997,84.497147,86.565712,77.879356,204165500.0
2012-03-21,86.105713,87.092857,85.915718,86.071426,77.434692,161010500.0
2012-03-22,85.397141,86.35714,85.075714,85.620003,77.02855699999999,155967700.0
2012-03-23,85.784286,85.971428,84.914284,85.150002,76.605728,107622200.0
2012-03-26,85.684288,86.735718,85.03714000000001,86.711426,78.010452,148935500.0
2012-03-27,86.597145,88.040001,86.58000200000001,87.78286,78.974373,151782400.0
2012-03-28,88.339996,88.778572,87.187141,88.23143,79.37793,163865100.0
2012-03-29,87.540001,88.08000200000001,86.747147,87.122856,78.380608,152059600.0
2012-03-30,86.96714,87.22285500000001,85.41999799999999,85.650002,77.055557,182759500.0
2012-04-02,85.975716,88.395714,85.76857,88.37571700000001,79.507736,149587900.0
2012-04-03,89.614288,90.315712,88.93,89.902855,80.881638,208639900.0
2012-04-04,89.192856,89.408569,88.14286,89.187141,80.237762,143245200.0
2012-04-05,89.568573,90.665718,89.057144,90.525711,81.442001,160324500.0
2012-04-09,89.447144,91.405716,89.328575,90.889999,81.769722,149384200.0
2012-04-10,91.418571,92.0,89.428574,89.77714499999999,80.768547,222431300.0
2012-04-11,90.885712,90.98143,89.048569,89.457146,80.480659,174153700.0
2012-04-12,89.285713,90.190002,88.64286,88.96714,80.039825,153584200.0
2012-04-13,89.158569,89.242859,86.215714,86.461426,77.785545,214911200.0
2012-04-16,87.15142800000001,87.182854,82.60714,82.87571700000001,74.559647,262696700.0
2012-04-17,82.705711,87.14286,81.701431,87.099998,78.360031,256382000.0
2012-04-18,87.674286,88.60714,86.101425,86.905716,78.185257,238632800.0
2012-04-19,85.745712,86.389999,83.502853,83.91999799999999,75.499146,208679800.0
2012-04-20,84.482857,84.945717,81.488571,81.854286,73.640701,257746300.0
2012-04-23,81.51571700000001,82.38143199999999,79.517143,81.671425,73.476189,241632300.0
2012-04-24,80.372856,81.09857199999999,79.285713,80.040001,72.00846899999999,269037300.0
2012-04-25,87.94856999999999,88.285713,86.571426,87.14286,78.39859799999999,226444400.0
2012-04-26,87.752853,87.812859,86.01857,86.814285,78.102997,134017100.0
2012-04-27,86.438568,86.597145,85.785713,86.14286,77.49894,101680600.0
2012-04-30,85.400002,85.485718,83.285713,83.425713,75.054443,126536200.0
2012-05-01,83.557144,85.251427,83.03286,83.16143000000001,74.816681,152749800.0
2012-05-02,82.891426,83.914284,82.694283,83.711426,75.311485,106847300.0
2012-05-03,84.35714,84.485718,82.900002,83.117142,74.776848,97637400.0
2012-05-04,82.440002,82.622856,80.738571,80.75,72.647217,132498100.0
2012-05-07,80.214287,81.824287,80.175713,81.354286,73.19088,115029600.0
2012-05-08,81.36856800000001,81.64286,79.818573,81.168571,73.023804,124313000.0
2012-05-09,80.528572,81.997147,80.121429,81.311432,73.152298,120176000.0
2012-05-10,82.08285500000001,82.26857,81.205711,81.502853,73.324539,83300000.0
2012-05-11,80.714287,82.067146,80.621429,80.958572,72.834885,99886500.0
2012-05-14,80.367142,81.072861,79.657143,79.745712,71.74368299999999,88156600.0
2012-05-15,80.207146,80.459999,78.821426,79.024284,71.094658,119084000.0
2012-05-16,79.150002,79.555717,77.291428,78.011429,70.183449,140224000.0
2012-05-17,77.90142800000001,78.214287,75.73143,75.73143,68.132248,179305000.0
2012-05-18,76.279999,77.629997,74.597145,75.76857,68.165665,183073100.0
2012-05-21,76.35714,80.220001,76.292854,80.182854,72.136993,157776500.0
2012-05-22,81.364288,81.982857,78.940002,79.567146,71.583061,173717600.0
2012-05-23,79.64286,81.828575,79.03286,81.50856800000001,73.329674,146224400.0
2012-05-24,82.267143,82.35714,80.175713,80.760002,72.656212,124057500.0
2012-05-25,80.655716,80.835716,79.781425,80.327141,72.2668,82126800.0
2012-05-29,81.557144,82.0,80.75856800000001,81.752853,73.549454,95127200.0
2012-05-30,81.314285,82.855713,80.937141,82.738571,74.436249,132357400.0
2012-05-31,82.96285999999999,83.071426,81.637146,82.53286,74.251175,122918600.0
2012-06-01,81.308571,81.807144,80.074287,80.141426,72.099739,130246900.0
2012-06-04,80.214287,81.071426,78.35714,80.612854,72.523842,139248900.0
2012-06-05,80.181427,80.924286,79.761429,80.404289,72.336205,97053600.0
2012-06-06,81.110001,81.978569,80.785713,81.637146,73.445358,100363900.0
2012-06-07,82.470001,82.474289,81.5,81.674286,73.478767,94941700.0
2012-06-08,81.657143,82.940002,81.285713,82.902855,74.584061,86879100.0
2012-06-11,83.959999,84.071426,81.51857,81.595711,73.40808100000001,147816200.0
2012-06-12,82.065712,82.37428299999999,80.957146,82.308571,74.0494,108845100.0
2012-06-13,82.074287,82.639999,81.482857,81.737144,73.53531600000001,73395000.0
2012-06-14,81.605713,81.928574,81.03714000000001,81.647141,73.45433,86393300.0
2012-06-15,81.571426,82.08856999999999,81.364288,82.01857,73.788521,83813800.0
2012-06-18,81.565712,83.98428299999999,81.48143,83.682854,75.285774,110103000.0
2012-06-19,83.342857,84.285713,83.300003,83.915718,75.495277,90351100.0
2012-06-20,84.029999,84.178574,82.971428,83.677139,75.280624,89735800.0
2012-06-21,83.63428499999999,84.031425,82.49143199999999,82.524284,74.24346899999999,81587800.0
2012-06-22,82.720001,83.16999799999999,82.20285799999999,83.157143,74.812836,71117900.0
2012-06-25,82.471428,82.828575,81.48143,81.538574,73.356667,76095600.0
2012-06-26,81.61856800000001,82.07,81.04714200000001,81.718575,73.518631,69134100.0
2012-06-27,82.14286,82.391426,81.70285799999999,82.071426,73.836052,50749300.0
2012-06-28,81.66714499999999,82.0,80.80143000000001,81.292854,73.135612,70709100.0
2012-06-29,82.571426,83.428574,82.035713,83.428574,75.057014,105375200.0
2012-07-02,83.53286,84.781425,83.371429,84.645714,76.15203100000001,100023000.0
2012-07-03,84.982857,85.714287,84.85714,85.629997,77.037544,60428200.0
2012-07-05,85.794289,87.762856,85.664284,87.13428499999999,78.390877,121095800.0
2012-07-06,86.727142,86.91999799999999,85.940002,86.554283,77.86908000000001,104732600.0
2012-07-09,86.471428,87.699997,86.30143000000001,87.69856999999999,78.898537,94851400.0
2012-07-10,88.281425,88.552856,86.47285500000001,86.887146,78.168549,127989400.0
2012-07-11,86.58856999999999,86.808571,85.317146,86.347145,77.682732,117330500.0
2012-07-12,85.748573,86.209999,84.668571,85.557144,76.972008,107010400.0
2012-07-13,86.135712,86.74143199999999,85.714287,86.424286,77.752136,77856800.0
2012-07-16,86.445717,87.37428299999999,86.431427,86.701431,78.00147199999999,75315100.0
2012-07-17,87.255714,87.35714,86.164284,86.705711,78.005302,73406200.0
2012-07-18,86.655716,86.905716,86.22285500000001,86.608574,77.91793100000001,63175000.0
2012-07-19,87.325714,87.907143,86.571426,87.760002,78.953827,109215400.0
2012-07-20,87.575714,87.77714499999999,86.242859,86.328575,77.666023,99367800.0
2012-07-23,84.914284,86.557144,83.958572,86.261429,77.60560600000001,121993900.0
2012-07-24,86.76857,87.097145,85.501427,85.845711,77.23162099999999,141283100.0
2012-07-25,82.065712,82.971428,81.428574,82.138573,73.896461,219328200.0
2012-07-26,82.822861,82.914284,81.480003,82.12571700000001,73.884888,101658200.0
2012-07-27,82.144287,83.690002,81.655716,83.594284,75.2061,100984100.0
2012-07-30,84.41714499999999,85.63428499999999,83.974289,85.004288,76.47461700000001,94785600.0
2012-07-31,86.175713,87.385712,86.102859,87.251427,78.496284,115581900.0
2012-08-01,87.987144,88.057144,86.14286,86.687141,77.98859399999999,96125400.0
2012-08-02,86.120003,87.24143199999999,85.75,86.827141,78.114563,83039600.0
2012-08-03,87.66143000000001,88.28286,87.36571500000001,87.957146,79.13117199999999,86230200.0
2012-08-06,88.184288,89.267143,87.894287,88.935715,80.01155899999999,75525800.0
2012-08-07,88.96714,89.285713,88.291428,88.701431,79.800781,72611700.0
2012-08-08,88.48428299999999,89.12571700000001,88.157143,88.55143000000001,79.66584,61176500.0
2012-08-09,88.264282,88.818573,88.257141,88.675713,80.120171,55410600.0
2012-08-10,88.387146,88.822861,88.385712,88.814285,80.245369,48734700.0
2012-08-13,89.055717,90.0,89.035713,90.0,81.316681,69708100.0
2012-08-14,90.267143,91.230003,90.029999,90.24143199999999,81.534821,85042300.0
2012-08-15,90.185715,90.571426,89.678574,90.11856800000001,81.42381999999999,64335600.0
2012-08-16,90.172859,90.965714,90.071426,90.905716,82.135017,63633500.0
2012-08-17,91.428574,92.59857199999999,91.25856800000001,92.58714300000001,83.654213,110690300.0
2012-08-20,92.858574,95.021431,92.842857,95.021431,85.853645,153346200.0
2012-08-21,95.831429,96.41143000000001,92.904289,93.72285500000001,84.680359,203179900.0
2012-08-22,93.488571,95.571426,92.58714300000001,95.552856,86.333794,141330700.0
2012-08-23,95.158569,95.699997,94.449997,94.66143000000001,85.528366,105032200.0
2012-08-24,94.215714,95.639999,93.650002,94.745712,85.604523,109335100.0
2012-08-27,97.141426,97.267143,96.220001,96.525711,87.212784,106752100.0
2012-08-28,96.425713,96.585716,95.809998,96.400002,87.099197,66854200.0
2012-08-29,96.464287,96.809998,96.085716,96.209999,86.927536,50701700.0
2012-08-30,95.805717,95.935715,94.692856,94.83856999999999,85.688416,75674900.0
2012-08-31,95.321426,95.514282,93.89286,95.034286,85.865257,84580300.0
2012-09-04,95.108574,96.44856999999999,94.928574,96.424286,87.12114,91973000.0
2012-09-05,96.510002,96.621429,95.657143,95.747147,86.509338,84093800.0
2012-09-06,96.16714499999999,96.898575,95.828575,96.610001,87.288956,97799100.0
2012-09-07,96.864288,97.497147,96.538574,97.205711,87.82717099999999,82416600.0
2012-09-10,97.207146,97.612854,94.585716,94.677139,85.542564,121999500.0
2012-09-11,95.01571700000001,95.728569,93.785713,94.370003,85.265068,125995800.0
2012-09-12,95.264282,95.699997,93.714287,95.684288,86.452538,178058300.0
2012-09-13,96.767143,97.928574,96.395714,97.568573,88.155037,149590000.0
2012-09-14,98.565712,99.568573,98.269997,98.754288,89.226341,150118500.0
2012-09-17,99.907143,99.971428,99.230003,99.968575,90.323479,99507800.0
2012-09-18,99.982857,100.33285500000001,99.488571,100.272858,90.598404,93375800.0
2012-09-19,100.03714000000001,100.57,99.938568,100.300003,90.62293199999999,81718700.0
2012-09-20,99.879997,100.00856800000001,99.08856999999999,99.814285,90.18409,84142100.0
2012-09-21,100.344284,100.724289,99.908569,100.012856,90.363457,142897300.0
2012-09-24,98.122856,99.302856,97.571426,98.684288,89.163078,159941600.0
2012-09-25,98.322861,98.968575,96.14286,96.220001,86.936554,129697400.0
2012-09-26,95.534286,96.09857199999999,94.457146,95.025711,85.857506,144125800.0
2012-09-27,94.898575,97.45285799999999,94.335716,97.331429,87.94075,148522500.0
2012-09-28,96.964287,97.30143000000001,95.25,95.300003,86.105347,133777700.0
2012-10-01,95.879997,96.678574,93.785713,94.19856999999999,85.110161,135898700.0
2012-10-02,94.544289,95.192856,92.949997,94.47285500000001,85.358002,156998100.0
2012-10-03,94.980003,95.980003,94.66143000000001,95.921425,86.66681700000001,106070300.0
